"state","fips","swing","republican","democratic","obama","biden","mccain","palin","repvote04","demvote04","population","battleground","visits","pblack","pseniors","pwhite","pcollege","punder24","phispanic","chgpop","medhhinc","forclosures","unemployment","gas","state.1","totalvisits"
"Colorado",8037,0.0461727557087341,0,0,0,0,0,0,0.467926404759744,0.532073595240256,10.8087173370509,1,0,0.7,6.3,96.7,42.6,8.24321481169788,32,18.7,64.064,3.6766113898357,7.6734693877551,-24.5861131702496,"Colorado",0
"Colorado",8039,0.00207710688497997,0,0,0,0,0,0,0.727687582256286,0.272312417743714,10.0531998257645,1,0,0.8,10,95.6,26.6,8.66245392311743,5.9,16.9,63.042,28.2623866015352,1.72910662824208,-24.5861131702496,"Colorado",0
"Colorado",8041,0.000557656636493986,2,1,0,1,1,1,0.675458889171134,0.324541110828866,13.2705781890581,1,3,7.4,10.8,84,31.8,10.4235990537181,14.6,12.1,50.894,24.3050629636738,-1.93375848590825,-24.418901660281,"Colorado",3
"Colorado",8043,0.0228332502298804,0,0,0,0,0,0,0.674769858379714,0.325230141620286,10.7880811976670,1,0,5.5,15.9,90.9,13.5,8.88916802746724,11.1,4.9,35.496,16.642089740889,-5.02717391304348,-24.2559523809524,"Colorado",0
"Colorado",8045,0.0528083666225891,0,0,0,0,0,0,0.546467472769645,0.453532527230356,10.8473934514433,1,0,0.9,11.3,96.5,23.8,8.82352941176471,26.6,17.3,49.133,4.45714839397316,-2.1669341894061,-16.6543118359278,"Colorado",0
"Colorado",8047,0.0539825606235724,0,0,0,0,0,0,0.423927178103762,0.576072821896238,8.5271435222694,1,0,0.9,9.1,96.3,31.2,7.0154095701541,5,6.1,53.28,9.85663082437276,-3.55029585798817,-24.5861131702496,"Colorado",0
"Colorado",8049,0.0383768638491556,0,0,0,0,0,0,0.568972574696759,0.431027425303241,9.49837238319225,1,0,0.6,11.6,97.3,34.5,7.73597759442888,5.5,7.2,48.785,5.10497555363819,7.37704918032787,-24.5861131702496,"Colorado",0
"Colorado",8051,0.0836744726635663,0,0,0,0,0,0,0.42190173551188,0.57809826448812,9.5822486965555,1,0,0.6,8.7,96.6,43.6,19.2464501616758,6.2,3.9,39.352,6.35311966622416,-2.61780104712042,-28.7581699346405,"Colorado",0
"Colorado",8053,0.0242676584231269,0,0,0,0,0,0,0.602716468600328,0.397283531399672,6.66057514983969,1,0,0,17.7,97.7,34.9,4.96732026143791,1.5,-1.1,37.649,0,-13.6363636363636,-24.5861131702496,"Colorado",0
"Colorado",8055,0.00991371665343421,0,0,0,0,0,0,0.505016722404305,0.494983277595695,8.96610085736724,1,0,3,17.7,91.8,16.1,8.99498134088277,34.4,-0.3,28.425,0.800640512409928,-17.0542635658915,-38.3246849518162,"Colorado",0
"Colorado",8057,0.0250819286028362,0,0,0,0,0,0,0.772578890101799,0.227421109898201,7.26403014289953,1,0,0.3,14.8,98.2,19.9,8.90883977900552,7.2,-9.4,33.393,0,-2.4390243902439,-24.5861131702496,"Colorado",0
"Colorado",8059,0.0123689250467027,0,0,0,0,0,0,0.530976408463893,0.469023591536106,13.1806398326696,1,0,1.2,11.4,93.8,36.5,8.74827496530948,13.3,0.8,61.902,22.5302296792449,-0.321953590086259,-26.1487687230262,"Colorado",0
"Colorado",8061,0.0293854978561808,0,0,0,0,0,0,0.804678362586912,0.195321637413088,7.27031288607902,1,0,0.5,14.7,97.5,16.1,8.43881856540084,2.8,-11.4,30.803,0,-5.71428571428571,-24.5861131702496,"Colorado",0
"Colorado",8063,0.0282090294066932,0,0,0,0,0,0,0.786788557927507,0.213211442072493,8.93748122841604,1,0,1.8,14.3,97.1,15.4,9.14682020413504,15.4,-4.9,33.936,0.843407365757661,-8.38323353293413,-35.1124289597233,"Colorado",0
"Colorado",8065,0.0101204117686284,0,0,0,0,0,0,0.43885918004585,0.56114081995415,8.96380024285558,1,0,0.4,8.4,96.5,19.5,10.2610493667614,41.3,0,38.225,5.22436416653167,-1.79372197309417,-20.9537929330368,"Colorado",0
"Colorado",8067,0.093262261706935,1,0,0,0,1,0,0.466350215209703,0.533649784790297,10.7899168363761,1,1,0.6,12.6,90.4,36.4,14.2017196324707,11.6,10.4,41.829,0.232937339855579,-8.30070477682067,-20.7148067104303,"Colorado",1
"Colorado",8069,0.04862178326119,1,1,1,0,0,1,0.526845566773937,0.473154433226063,12.5343074762614,1,2,1,11.7,94.3,39.5,13.8360662972048,10.7,10.4,50.969,17.7103452679298,-5.96160724931442,-22.9907937297835,"Colorado",2
"Colorado",8071,0.0504834824335529,0,0,0,0,0,0,0.492499999963235,0.507500000036765,9.65233025476672,1,0,0.5,18.4,94.5,16.2,9.95727049074194,42.4,2.3,29.592,6.97124362006722,-15.8562367864693,-37.7563627378305,"Colorado",0
"Colorado",8073,0.02265721452712,0,0,0,0,0,0,0.784339457554683,0.215660542445317,8.62335338724463,1,0,5.2,13.5,92.6,13.2,9.59416162335351,9.6,-8.6,32.819,20.3915171288744,0.78125,-24.6849518161601,"Colorado",0
"Colorado",8075,0.00725864866488246,0,0,0,0,0,0,0.713915094316229,0.286084905683771,9.94640335351296,1,0,2.3,14.6,95.8,14.6,11.4918673681162,12.9,1.8,34.537,8.92754950211743,-12.5,-17.8863745787193,"Colorado",0
"Colorado",8077,0.00274154825831607,2,0,0,0,1,1,0.679618337301223,0.320381662698777,11.8046319286856,1,2,0.8,17.4,95.9,22,10.377910558088,12.9,15.1,38.672,7.76885474860335,-6.47502093217974,-27.9951397326853,"Colorado",2
"Colorado",8079,0.0097188994479045,0,0,0,0,0,0,0.626644736887337,0.373355263112663,6.85118492749374,1,0,0,26.7,99.3,31.2,5.79399141630901,2.3,13.7,35.489,0,-20,-24.5861131702496,"Colorado",0
"Colorado",8081,0.000294862107282579,0,0,0,0,0,0,0.758148748416711,0.241851251583289,9.50985219618154,1,0,0.4,10.8,97.3,12.5,9.03331594246106,12.6,2.3,43.255,3.66422385076616,-10.2425876010782,-24.5861131702496,"Colorado",0
"Colorado",8083,0.0624383366428255,0,0,0,0,0,0,0.644240570832318,0.355759429167682,10.1348770127042,1,0,0.2,15.4,85.6,21,9.05238518040197,10.5,5.7,33.567,5.49401062775826,-4.48979591836735,-24.5861131702496,"Colorado",0
"Colorado",8085,0.00481104912712804,0,0,0,0,0,0,0.701136291498242,0.298863708501758,10.5658919802615,1,0,0.8,18.4,95.7,18.7,9.02032975828398,19.8,16,36.142,9.61998087954111,-3.85288966725044,-21.4726958240672,"Colorado",0
"Colorado",8087,0.0260100759419098,0,0,0,0,0,0,0.690817790560149,0.309182209439851,10.2511116609544,1,0,0.7,13.2,97.1,13.5,9.52312913020182,34.1,4.2,35.888,14.6411569208659,-13.2596685082873,-24.5861131702496,"Colorado",0
"Colorado",8089,0.0303750068411235,0,0,0,0,0,0,0.609793033831127,0.390206966168873,9.88852618739597,1,0,1,15.5,95.4,15.4,10.3308540651449,37.2,-2.9,30.317,12.9053978229155,-18.0428134556575,-23.4247590808006,"Colorado",0
"Colorado",8091,0.119400896471999,0,0,0,0,0,0,0.525256361573613,0.474743638426387,8.39840965542627,1,0,0.1,20.3,97.6,36.8,7.30046948356808,4.5,18.6,42.692,3.71885459278542,2.47933884297521,-24.5861131702496,"Colorado",0
"Colorado",8093,0.023865276682638,0,0,0,0,0,0,0.581900785871304,0.418099214128696,9.75765220431258,1,0,0.9,13.3,96,30.3,7.61696855271697,6.9,19,52.066,1.48356367611462,-10.1933216168717,-22.7146112939985,"Colorado",0
"Colorado",8095,0.00973289336539684,0,0,0,0,0,0,0.74618149146719,0.253818508532811,8.44548234386224,1,0,0.3,18.4,97.8,19.9,8.35150457915395,16.5,3.8,33.655,1.4570179698883,-7.69230769230769,-24.5861131702496,"Colorado",0
"Colorado",8097,0.0780124343846232,0,0,0,0,0,0,0.304709141266086,0.695290858733914,9.62092568277892,1,0,0.7,11.4,96.8,57.1,6.12846989405927,7.3,1.3,62.106,2.35358015750883,44.0191387559809,-24.5861131702496,"Colorado",0
"Colorado",8099,0.0316511668669905,0,0,0,0,0,0,0.721416382250234,0.278583617749766,9.5451684004849,1,0,0.6,11.7,96.9,11.9,10.7831845666571,36.3,-3.4,32.368,6.06259216778633,-9.97304582210243,-27.2222222222222,"Colorado",0
"Colorado",8101,0.0280652591604206,0,2,1,1,0,0,0.469465239825827,0.530534760174173,11.9448247576823,1,2,2.4,16.1,93.2,18.3,10.115515258852,42.8,8.8,35.894,31.7693577953853,0.477232054086299,-27.5574640060621,"Colorado",2
"Colorado",8103,0.00792064097184864,0,0,0,0,0,0,0.808873720163095,0.191126279836905,8.70151275087287,1,0,0.2,12.7,97.7,19.5,12.1379541269044,5.1,0.4,38.065,2.31864855912554,-13.6363636363636,-13.8374104274771,"Colorado",0
"Colorado",8105,0.0359810077251255,0,0,0,0,0,0,0.609722603707306,0.390277396292694,9.42706335548747,1,0,0.6,14.9,96.8,18.8,10.2641694610289,35.8,0,32.924,13.7816144176889,-19.0023752969121,-24.5861131702496,"Colorado",0
"Colorado",8107,0.0662224009707901,0,0,0,0,0,0,0.448984972310178,0.551015027689822,9.99213925013069,1,0,0.5,8.5,97.5,42.5,8.89597897996528,4.2,10.9,56.621,1.73711638679792,15.742397137746,-24.5861131702496,"Colorado",0
"Colorado",8109,0.0636821317449918,0,0,0,0,0,0,0.42124814265771,0.57875185734229,8.88710020412369,1,0,0.3,16.3,95.7,19.6,10.4821504764614,51.3,22.3,25.203,0,-10.3846153846154,-24.5861131702496,"Colorado",0
"Colorado",8111,0.124088652019915,0,0,0,0,0,0,0.460869565236367,0.539130434763633,6.35957386867238,1,0,0,12.9,98,43.7,8.14558058925477,8.8,3.5,30.867,2.80504908835905,-25,-24.5861131702496,"Colorado",0
"Colorado",8113,0.122453538924578,0,0,0,0,0,0,0.272472625425885,0.727527374574115,8.89453313579855,1,0,0.3,7.6,97.1,48.5,6.0030500485235,9.7,10.5,50.077,0.33288948069241,17.7777777777778,-24.5861131702496,"Colorado",0
"Colorado",8115,0.0246723132982791,0,0,0,0,0,0,0.720152091269267,0.279847908730732,7.82043951526218,1,0,0.5,19.3,98.3,13.4,6.84064847765915,12.3,-9.3,29.039,0,-15.2542372881356,-24.5861131702496,"Colorado",0
"Colorado",8117,0.060388550649297,0,0,0,0,0,0,0.39844218093206,0.60155781906794,10.1354719085158,1,0,0.9,6.3,96.9,48.3,7.71733890406556,14.3,7.1,57.169,4.15845133536476,11.9178082191781,-20.9290832715592,"Colorado",0
"Colorado",8119,0.00660149292597079,0,0,0,0,0,0,0.695360141410907,0.304639858589093,10.0113998097305,1,0,1.1,12,95.3,31.7,8.60479970800256,4.9,8.3,52.497,25.7788227391049,-4.63320463320463,-27.8614457831325,"Colorado",0
"Colorado",8121,0.0202877464040587,0,0,0,0,0,0,0.817739975738937,0.182260024261063,8.4359831359907,1,0,0.1,17.3,98.9,14.3,8.72005180228793,7,-6.4,32.993,0.422654268808115,-5.76923076923077,-24.5861131702496,"Colorado",0
"Colorado",8123,0.0210062072483016,0,1,0,1,0,0,0.635830761430511,0.364169238569489,12.3886191770154,1,1,1.1,12.9,94.3,21.6,12.6206086231071,36.9,32.6,45.981,44.7547955522084,0.304083405734144,-26.2726595480507,"Colorado",1
"Colorado",8125,0.0215952061697119,0,0,0,0,0,0,0.766286098069381,0.233713901930619,9.2005930205213,1,0,0.1,15.6,99.2,15.5,8.9692512003269,17.8,0.6,34.225,0.455373406193078,-14.4186046511628,-24.5861131702496,"Colorado",0
"Florida",12001,0.0142520009320863,0,1,0,1,0,0,0.433009284893901,0.566990715106099,12.3188386725747,1,1,20.6,10,72.8,38.7,23.050050926505,6.8,2.7,36.195,11.7749550359712,12.2714932126697,-23.5053037608486,"Florida",1
"Florida",12003,0.0790855375118434,0,0,0,0,0,0,0.780197620456932,0.219802379543068,10.1247894089710,1,0,14.5,11.2,83.9,8.2,11.1400545402743,2.7,12.1,39.339,7.36239336215964,20.9048361934477,-24.8953459738981,"Florida",0
"Florida",12005,0.0450141611153945,0,0,0,0,0,0,0.717101729513195,0.282898270486805,12.0072923842929,1,0,12.6,15.1,82.6,17.7,8.49787692345783,3.7,10.6,37.528,21.6707849219284,32.0592451027234,-29.3438191201769,"Florida",0
"Florida",12007,0.0618055960377636,0,0,0,0,0,0,0.699657439144123,0.300342560855877,10.2596923859902,1,0,24.1,14.5,73.9,8.4,9.64862365744363,3.3,9.4,34.489,9.46403666068938,17.8509532062392,-27.4562915538045,"Florida",0
"Florida",12009,0.0390472668385358,1,1,0,1,1,0,0.581174514075449,0.418825485924551,13.1988113239670,1,2,10.9,22.5,84.7,23.6,8.44103529411765,7.3,13.3,42.707,39.7070221076299,28.092959671907,-23.0017539463794,"Florida",2
"Florida",12011,0.0357141926652636,0,2,1,1,0,0,0.350261328128646,0.649738671871354,14.3990911675821,1,2,28.1,16.5,66.5,24.5,8.10530602968658,25.4,10.4,46.495,68.7336087749627,21.6044998176268,-23.5935984481086,"Florida",2
"Florida",12013,0.0699477786208202,0,0,0,0,0,0,0.641234316711223,0.358765683288777,9.50903656569106,1,0,16.5,14.3,80.6,7.7,10.0827689992476,4.7,3.5,28.022,3.68324125230203,2.86624203821656,-25.5848313223344,"Florida",0
"Florida",12015,0.0202119546452324,0,0,0,0,0,0,0.564638300017549,0.435361699982451,11.9513674751752,1,0,6,38.9,91.7,17.6,5.95609892342068,4.7,9.4,38.257,56.1264328325577,27.1647509578544,-25.4388133498146,"Florida",0
"Florida",12017,0.0357346363447651,0,0,0,0,0,0,0.574319903447211,0.425680096552789,11.8317791161101,1,0,3.3,37.9,93.9,13.2,6.86388330728585,4,16.4,33.168,28.9622756850013,22.04833141542,-29.9430833951992,"Florida",0
"Florida",12019,0.0252165128317361,0,0,0,0,0,0,0.765931720278026,0.234068279721974,12.0836168344437,1,0,11.4,13.4,82.5,20.1,9.66363716064175,7.4,25.6,50.559,33.5658301574747,20.7252793590555,-23.6124876114965,"Florida",0
"Florida",12021,0.0130272428495175,1,0,0,0,0,1,0.655811108560262,0.344188891439738,12.6627662125908,1,1,7.5,32,89.7,27.9,7.25909869093418,31.7,25.6,52.561,50.0250525036513,26.5526830775569,-21.8421695577816,"Florida",1
"Florida",12023,0.0672672617457147,0,0,0,0,0,0,0.676025656572161,0.323974343427839,11.0998010994946,1,0,20.2,16.5,77.1,10.9,9.98594628357277,4.3,17,32.238,9.24402663533098,17.3100120627262,-25.5848313223344,"Florida",0
"Florida",12027,0.0236556343266894,0,0,0,0,0,0,0.585355515567858,0.414644484432142,10.4812238815847,1,0,12.9,21.1,82.8,8.4,11.5178218381065,35.3,10.6,31.94,23.4859572095616,48.8662131519274,-23.5163752770254,"Florida",0
"Florida",12029,0.0973087750587465,0,0,0,0,0,0,0.693462621193043,0.306537378806957,9.61440449916872,1,0,11.2,19.5,87.5,6.8,9.05304840581689,2.4,8.3,27.341,5.8898847631242,19.3211488250653,-30.3373553311992,"Florida",0
"Florida",12031,0.00397836484994629,0,1,1,0,0,0,0.581282998944533,0.418717001055467,13.6297711670238,1,1,32.4,10.9,61.8,21.9,9.2079725471785,6.1,6.6,43.9,34.529091273145,14.3410427856334,-26.7751479289941,"Florida",1
"Florida",12033,0.0184573977644602,3,0,0,0,1,2,0.659403079765472,0.340596920234528,12.5929799512261,1,3,23.3,13.1,71.1,21,11.9131858800695,3,0,37.337,21.9858104207919,17.526701840175,-27.4588117823265,"Florida",3
"Florida",12035,0.0379233487923538,0,0,0,0,0,0,0.513804925274946,0.486195074725054,11.3278240479426,1,0,15.4,51.3,80,21.2,8.04475853945819,10.5,66.7,40.586,50.6945039869673,22.7806309611152,-25.2647131248461,"Florida",0
"Florida",12037,0.0459678010486764,0,0,0,0,0,0,0.59117997612996,0.40882002387004,9.224539091376,1,0,8.7,16.8,90.1,12.4,7.76260194556353,1.4,-8.2,28.452,19.1704846877261,17.3469387755102,-12.8602567207556,"Florida",0
"Florida",12039,0.0293849522061177,0,0,0,0,0,0,0.299444497678596,0.700555502321404,10.7521416356945,1,0,58.2,12.9,40.8,12.9,9.82812096148876,8.5,3.6,32.866,15.4694937256599,32.3374340949033,-30.1719901719902,"Florida",0
"Florida",12041,0.0765120787991612,0,0,0,0,0,0,0.709909391653963,0.290090608346037,9.73074001817645,1,0,7.7,16.3,90.5,9.4,15.5346908913547,4.3,16.5,30.837,14.053716427233,30.8860759493671,-25.5848313223344,"Florida",0
"Florida",12043,0.0263508905015545,0,0,0,0,0,0,0.587118481098423,0.412881518901577,9.33423800863242,1,0,11.1,22.8,82.7,9.8,8.70067543547814,19.1,7,32.945,5.81009296148738,15.2694610778443,-25.5848313223344,"Florida",0
"Florida",12045,0.0692081793950253,0,0,0,0,0,0,0.666250693287494,0.333749306712506,9.58911921482184,1,0,20.4,18.8,77.6,10.1,8.80858676207513,3,9.5,31.168,22.5219941348974,18.6246418338109,-25.5848313223344,"Florida",0
"Florida",12047,0.00212794686793261,0,0,0,0,0,0,0.552652414861234,0.447347585138765,9.53748351330888,1,0,37.6,12.4,61.3,7.3,11.1635557462633,9.2,4,27.16,6.76851672790563,36.7003367003367,-25.5848313223344,"Florida",0
"Florida",12049,0.084939196552789,0,0,0,0,0,0,0.701444845784901,0.298555154215099,10.2463677854527,1,0,9.3,14.2,88.1,8.4,10.4362582196139,42.6,4.6,31.911,9.9932084990783,47.2451790633609,-40.5318886973652,"Florida",0
"Florida",12051,0.00187399307870229,0,0,0,0,0,0,0.5924668107321,0.407533189267900,10.6148429527447,1,0,15.5,11.2,81.9,8.2,12.8004853264579,51.9,12.5,34.74,47.0147542236832,26.6527850078084,-25.5848313223344,"Florida",0
"Florida",12053,0.0498432397841884,0,0,0,0,0,0,0.534125930196155,0.465874069803845,12.0186038644766,1,0,6,37.8,91.3,12.7,7.584796318391,8.7,26.7,34.505,53.777886863624,29.8836242726517,-25.3021148036254,"Florida",0
"Florida",12055,0.0399029947887451,0,0,0,0,0,0,0.62772589448541,0.372274105514589,11.4872280977830,1,0,10.7,35.8,86.6,13.6,7.42125324620927,17.5,11.5,30.645,24.9642292341291,31.3556139692077,-22.8635125092891,"Florida",0
"Florida",12057,0.0181911797319493,3,3,2,1,2,1,0.534199970418273,0.465800029581727,13.9615657000314,1,6,19.1,13.7,74.9,25.1,9.5885534804514,25.4,15.8,44.914,49.138343610453,22.1394149949569,-23.0692076228686,"Florida",6
"Florida",12059,0.0826826736356943,0,0,0,0,0,0,0.779858915075684,0.220141084924316,9.86266555801587,1,0,6.6,15.7,90.5,8.8,9.73837209302326,2.9,3.4,28.594,4.23370025402201,15.8256880733945,-25.5848313223344,"Florida",0
"Florida",12061,0.0149779787359288,0,0,0,0,0,0,0.606595066833947,0.393404933166053,11.7826090317193,1,0,9.9,32.2,88.1,23.1,7.70486958956094,10,15.9,46.032,33.9680142398662,19.788057876503,-26.6309639727361,"Florida",0
"Florida",12063,0.0451828068138588,0,0,0,0,0,0,0.616049194479106,0.383950805520894,10.8183172175718,1,0,29.3,15.6,68.5,12.8,10.4052260896193,3.8,6.7,31.132,8.59626843801895,9.8159509202454,-25.5109578921448,"Florida",0
"Florida",12065,0.00529735629286904,0,0,0,0,0,0,0.443697026767412,0.556302973232588,9.58726882194216,1,0,40,16.8,58.6,16.9,8.39889579020014,4.1,12.9,36.046,5.08326029798422,22.8228228228228,-23.6766809728183,"Florida",0
"Florida",12067,0.0651889167348757,0,0,0,0,0,0,0.744326777654277,0.255673222345723,9.01554129367111,1,0,20.8,14.5,77.9,7.2,11.2536149880548,13.6,17.2,30.361,1.42704245451302,20.4724409448819,-25.5848313223344,"Florida",0
"Florida",12069,0.029102933688623,0,0,0,0,0,0,0.606712339916866,0.393287660083133,12.5817552930538,1,0,12.3,35.9,83.7,16.6,7.03665601819265,12.1,38.3,38.334,35.8186698478974,29.0470139771283,-27.2567703109328,"Florida",0
"Florida",12071,0.015049907223423,1,1,0,1,0,1,0.605689895650085,0.394310104349915,13.2542333907022,1,2,9.8,33.1,86.8,21.1,7.36840945887899,18,29.3,44.494,123.382676242122,26.8930723595086,-25.2232142857143,"Florida",2
"Florida",12073,0.00776406895609483,0,1,0,1,0,0,0.380956247034324,0.619043752965675,12.4110359328050,1,1,31.1,9.1,64.6,41.7,19.217435179609,4.3,2.5,41.399,10.1992966002345,14.0281511940535,-25.2276642874723,"Florida",1
"Florida",12075,0.071734490232763,0,0,0,0,0,0,0.631476762501603,0.368523237498397,10.5626383493378,1,0,11.9,20.8,85.9,10.6,8.60045265540291,5.9,12.2,27.924,12.216404886562,16.5638766519824,-13.8389559221866,"Florida",0
"Florida",12077,0.0787089574143908,0,0,0,0,0,0,0.642976309614253,0.357023690385747,8.98205864280585,1,0,21.9,12.6,75.8,7.4,9.79029975556413,7.8,13.3,30.869,4.31832202344232,24.3421052631579,-25.5848313223344,"Florida",0
"Florida",12079,0.00665490272726488,0,0,0,0,0,0,0.508554787047377,0.491445212952623,9.85817632982613,1,0,41.2,15,57.7,10.2,9.69516027655563,4.6,2,28.596,7.34663891269744,15.7258064516129,-25.5848313223344,"Florida",0
"Florida",12081,0.0293204075481345,0,0,0,0,0,0,0.570332444951022,0.429667555048978,12.6589237578332,1,0,10.3,28.7,86.5,20.8,7.47313212442833,14.7,19.1,42.81,43.1792220284976,28.4226350263073,-21.9378881987578,"Florida",0
"Florida",12083,0.0342177352221513,1,1,0,1,0,1,0.586672153163784,0.413327846836216,12.6581541282669,1,2,13.9,29.1,82.9,13.7,8.03745031999525,9.9,21.4,33.983,33.1427375142293,26.032603260326,-25.687843921961,"Florida",2
"Florida",12085,0.0172648891153285,0,0,0,0,0,0,0.577923711066462,0.422076288933538,11.8548257999166,1,0,6.2,31,91,26.3,6.8647658307569,10.4,11,48.364,27.4921889603974,27.1133525456292,-21.101819970487,"Florida",0
"Florida",12086,0.0491845507278605,3,1,1,0,3,0,0.419053361471209,0.580946638528791,14.6848543259312,1,4,21.6,14.6,75.2,21.7,9.49539859613622,64.8,5.8,41.512,57.7435009574775,10.607029704443,-21.6905513723585,"Florida",4
"Florida",12087,0.00412303617323673,0,0,0,0,0,0,0.4976099792891,0.5023900207109,11.2162564641107,1,0,5.2,15.7,92.7,25.5,5.38327503308048,17,-6.6,45.316,22.5489278022287,33.737723859041,-23.7609675124496,"Florida",0
"Florida",12089,0.0327343475511395,0,0,0,0,0,0,0.735041414261918,0.264958585738082,11.0979098960502,1,0,8.5,16,89,18.9,8.36345102400148,2.3,14.5,48.976,15.6131718395155,18.8113413304253,-22.2140582904727,"Florida",0
"Florida",12091,0.0281255808364512,0,0,0,0,0,0,0.782531074173251,0.217468925826749,12.1095672517421,1,0,10.2,13.6,83.3,24.2,8.79388709571174,5.9,6.5,44.052,21.0765133331141,20.2552986512524,-28.1012036354704,"Florida",0
